USER_ID,PATH_CATEGORY_NAME,AGE_GROUP,GENDER,REGION,YEAR_PATH_STARTED
U-5402538442076337680,Data,30-34 ans,M,Île-de-France,2024
U8221630092028590318,Data,30-34 ans,M,Pays de la Loire,2023
U-7117256984271741146,Data,40-44 ans,M,Hauts-de-France,2025
U7771539370650452942,Data,50-54 ans,M,Occitanie,2025
U3730995790669365989,Data,30-34 ans,M,Île-de-France,2023
U207719965206576932,Data,30-34 ans,M,Occitanie,2025
U-4428942092478654407,Data,25-29 ans,M,Centre-Val de Loire,2023
U-4579705020517847422,Data,50-54 ans,,Île-de-France,2022
U4411919640681179786,Data,45-49 ans,,Île-de-France,2023
U-2619638848909738285,Data,30-34 ans,M,Nouvelle-Aquitaine,2023
U6838627236481796368,Data,30-34 ans,M,Île-de-France,2022
U-7060365780698267885,Data,30-34 ans,F,Grand Est,2023
U-1668836477287982876,Data,25-29 ans,,Île-de-France,2023
U-8125849591486274838,Data,30-34 ans,,Bourgogne-Franche-Comté,2022
U-8719108783392864471,Data,40-44 ans,F,Île-de-France,2022
U5974191026064489830,Data,35-39 ans,,Normandie,2022
U3609496954159372922,Data,35-39 ans,,Île-de-France,2023
U3470808165972782864,Data,30-34 ans,F,Île-de-France,2025
U-7623191050624919333,Data,50-54 ans,,Pays de la Loire,2022
U1836577609515119853,Data,40-44 ans,,Auvergne-Rhône-Alpes,2022
U-7510524969231967764,Data,50-54 ans,F,Île-de-France,2022
U3287566335437797826,Data,35-39 ans,F,Île-de-France,2022
U-6840885663635955697,Data,45-49 ans,,Île-de-France,2023
U-2392919150893550722,Data,40-44 ans,M,Normandie,2023
U1442476461596268665,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2024
U3616269291870973542,Data,40-44 ans,F,Île-de-France,2022
U8808137208258301108,Data,40-44 ans,F,Île-de-France,2022
U-9142350863660324997,Data,40-44 ans,,Normandie,2022
U1783363790239578172,Data,40-44 ans,,Île-de-France,2023
U-4802775967327408469,Data,35-39 ans,M,Occitanie,2024
U2858886217433262515,Data,35-39 ans,,Île-de-France,2022
U-6684524861450101115,Data,40-44 ans,M,Normandie,2025
U-8523649414706279283,Data,25-29 ans,,Île-de-France,2022
U1530230093608987531,Data,40-44 ans,M,Île-de-France,2022
U9085281390364901116,Data,25-29 ans,M,Normandie,2023
U4646499085658145234,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2024
U6879284309979866437,Data,45-49 ans,F,Occitanie,2025
U-1954875276071010688,Data,25-29 ans,M,Hauts-de-France,2023
U2369392628522842843,Data,30-34 ans,M,Île-de-France,2023
U-5648902756414235348,Data,20-24 ans,M,Normandie,2024
U3357978274823813077,Data,45-49 ans,F,Île-de-France,2025
U7299314885477669456,Data,45-49 ans,F,Île-de-France,2024
U-9102537631962035870,Data,30-34 ans,,Île-de-France,2022
U4314452086701405144,Data,40-44 ans,F,Auvergne-Rhône-Alpes,2023
U-3757450919071555885,Data,55-59 ans,M,Grand Est,2022
U4587787759898488681,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2024
U8022805409270363949,Data,30-34 ans,M,Île-de-France,2025
U4003728228746420642,Data,45-49 ans,M,Nouvelle-Aquitaine,2023
U-8493394780057559567,Data,55-59 ans,,Île-de-France,2022
U-3867117802958667532,Data,50-54 ans,,Auvergne-Rhône-Alpes,2022
U1358220784724474056,Data,35-39 ans,,Occitanie,2024
U1133211760267917508,Data,35-39 ans,,Île-de-France,2022
U-5459020108422386969,Data,45-49 ans,M,Île-de-France,2024
U1270036185850901608,Data,30-34 ans,M,Hauts-de-France,2023
U-6674057737648782280,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U1386013248945929265,Data,30-34 ans,,Grand Est,2022
U2249146396758535587,Data,20-24 ans,M,Auvergne-Rhône-Alpes,2024
U-1276635138761807736,Data,30-34 ans,,Pays de la Loire,2022
U-3047993254991434210,Data,25-29 ans,,Île-de-France,2023
U-3229975839174030874,Data,30-34 ans,M,Île-de-France,2023
U669508274966817857,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2023
U-6773351958088188051,Data,35-39 ans,,Île-de-France,2023
U8731863396471481633,Data,45-49 ans,,Île-de-France,2022
U-422019091646637490,Data,30-34 ans,M,Grand Est,2025
U7393564340728840923,Data,20-24 ans,M,Hauts-de-France,2022
U6703047116463316043,Data,30-34 ans,,Île-de-France,2022
U-2471553815775664438,Data,25-29 ans,M,Occitanie,2022
U5495614135264271024,Data,60 ans ou plus,,Île-de-France,2022
U-1164386950652278298,Data,35-39 ans,M,Île-de-France,2023
U-2546440925938276812,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2024
U-7971632628519191342,Data,25-29 ans,,Île-de-France,2023
U7807061371950838203,Data,35-39 ans,,Centre-Val de Loire,2022
U-5685957072916803033,Data,55-59 ans,M,Île-de-France,2022
U-1844883068746349890,Data,40-44 ans,F,Île-de-France,2024
U5860838793434111471,Data,25-29 ans,,Île-de-France,2022
U9117753811421575684,Data,45-49 ans,F,DROM,2024
U-131600485562644451,Data,30-34 ans,,Occitanie,2023
U3651660703098693420,Data,40-44 ans,,Nouvelle-Aquitaine,2023
U-7115788746518412029,Data,25-29 ans,M,Provence-Alpes-Côte d'Azur,2024
U8680885007434491869,Data,30-34 ans,,Île-de-France,2022
U-6896718656622063159,Data,25-29 ans,M,Occitanie,2022
U4309257701449374146,Data,55-59 ans,F,Île-de-France,2022
U-2283157318797230603,Data,20-24 ans,M,Île-de-France,2025
U1075284682828586831,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2024
U4522928496723076731,Data,30-34 ans,,Nouvelle-Aquitaine,2022
U-7327781661632296608,Data,25-29 ans,,Nouvelle-Aquitaine,2022
U-3463368008009243429,Data,30-34 ans,,Île-de-France,2022
U-6132307038715375357,Data,25-29 ans,F,Pays de la Loire,2022
U-7661420279943478684,Data,40-44 ans,M,Grand Est,2022
U878986500346708094,Data,30-34 ans,M,Île-de-France,2025
U4145172266288446909,Data,30-34 ans,F,Centre-Val de Loire,2022
U-6337871710707549649,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2023
U-2487110526815468641,Data,40-44 ans,M,Pays de la Loire,2025
U8339439703075104969,Data,50-54 ans,M,Île-de-France,2025
U-3944493337629813680,Data,45-49 ans,F,Centre-Val de Loire,2025
U396948753836747849,Data,30-34 ans,M,Île-de-France,2024
U6673504248062393371,Data,35-39 ans,F,Île-de-France,2024
U-3095594747238924890,Data,30-34 ans,M,Centre-Val de Loire,2024
U-4680485375422332456,Data,20-24 ans,M,Île-de-France,2024
U439261642239896660,Data,35-39 ans,M,Île-de-France,2024
U-4063755304342838499,Data,25-29 ans,,Île-de-France,2023
U-2273795264901058416,Data,45-49 ans,M,Nouvelle-Aquitaine,2025
U-4520552075493949123,Data,40-44 ans,F,Pays de la Loire,2022
U137694827792974718,Data,50-54 ans,M,Grand Est,2024
U-7848968852577474540,Data,30-34 ans,,Bretagne,2023
U-4426516691047110864,Data,25-29 ans,M,Pays de la Loire,2024
U-5787600572076717438,Data,25-29 ans,M,Île-de-France,2022
U-5719042911465138272,Data,30-34 ans,M,Île-de-France,2025
U5234097783209339940,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2025
U7021338953208055325,Data,30-34 ans,F,Nouvelle-Aquitaine,2025
U7710790539018820920,Data,30-34 ans,F,Île-de-France,2024
U-9142499226248016222,Data,30-34 ans,,Bretagne,2022
U-7801558353894570317,Data,25-29 ans,M,Île-de-France,2022
U1378854194748258553,Data,40-44 ans,M,Île-de-France,2024
U-534957709419894818,Data,20-24 ans,M,Hauts-de-France,2025
U-2378060621787582661,Data,45-49 ans,M,DROM,2022
U-1594170110882499166,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U7707898279957052379,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2023
U-1040079775159168887,Data,30-34 ans,M,Île-de-France,2022
U-4118594960489826703,Data,35-39 ans,F,Pays de la Loire,2025
U-7024648591993020827,Data,30-34 ans,M,Pays de la Loire,2022
U-5140407633425932362,Data,40-44 ans,,Nouvelle-Aquitaine,2022
U-3435345518398248355,Data,25-29 ans,,Île-de-France,2022
U6284438290618395737,Data,40-44 ans,F,Île-de-France,2025
U-9100220398206656541,Data,35-39 ans,F,Île-de-France,2025
U9020669358131102421,Data,35-39 ans,,Île-de-France,2022
U8789870509245773701,Data,35-39 ans,M,Nouvelle-Aquitaine,2025
U-8542615350600981525,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2023
U-2885286565964546623,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2022
U6014222638593391843,Data,25-29 ans,M,Île-de-France,2025
U-7000653266605173678,Data,30-34 ans,,Hauts-de-France,2025
U626121397974965046,Data,25-29 ans,M,Nouvelle-Aquitaine,2024
U6049876559117831437,Data,25-29 ans,,Île-de-France,2023
U-2542804990531592690,Data,55-59 ans,,Provence-Alpes-Côte d'Azur,2022
U2634989197273167559,Data,50-54 ans,M,Occitanie,2024
U-5170066421720298066,Data,55-59 ans,M,Île-de-France,2024
U7560770917870340892,Data,30-34 ans,M,Occitanie,2022
U9009628722054872703,Data,50-54 ans,F,Hauts-de-France,2022
U3817568649800075121,Data,35-39 ans,F,Grand Est,2025
U2347435726142980259,Data,25-29 ans,M,Île-de-France,2025
U-5100353441237321117,Data,30-34 ans,M,Île-de-France,2024
U7813723938655715123,Data,35-39 ans,F,Île-de-France,2025
U-1806678617362449011,Data,50-54 ans,,Île-de-France,2023
U9003742046310678822,Data,30-34 ans,,Île-de-France,2022
U8450913273404837057,Data,20-24 ans,F,Auvergne-Rhône-Alpes,2024
U-4751855125619993317,Data,35-39 ans,M,Île-de-France,2024
U9060762417874315864,Data,40-44 ans,M,Occitanie,2023
U-4594873953522460356,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U-960145502272366320,Data,45-49 ans,F,Île-de-France,2022
U-6435219930018789064,Data,30-34 ans,M,Centre-Val de Loire,2023
U-7935937480319208476,Data,50-54 ans,,Normandie,2023
U2152003015824382989,Data,30-34 ans,,Île-de-France,2022
U-8435615337133899509,Data,25-29 ans,F,Île-de-France,2023
U2809264994996172755,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U-5263067381402345779,Data,35-39 ans,,Île-de-France,2022
U-1903122634999555752,Data,35-39 ans,M,Centre-Val de Loire,2025
U-8699317534125753290,Data,40-44 ans,,Bretagne,2022
U2064479205132113650,Data,25-29 ans,F,Hauts-de-France,2024
U733152024622635436,Data,30-34 ans,,Île-de-France,2022
U7844269309550755160,Data,40-44 ans,M,Île-de-France,2024
U2014664984071526310,Data,25-29 ans,,Pays de la Loire,2022
U109480680049345451,Data,20-24 ans,F,Île-de-France,2022
U-7820478823221654729,Data,35-39 ans,M,Hauts-de-France,2025
U8037794931722695759,Data,40-44 ans,F,Île-de-France,2022
U6365132674442824351,Data,30-34 ans,M,Pays de la Loire,2024
U-8014525377216387034,Data,35-39 ans,M,Pays de la Loire,2025
U-1004719051081800199,Data,45-49 ans,F,Auvergne-Rhône-Alpes,2022
U-9058224218915432185,Data,25-29 ans,M,Île-de-France,2023
U-2404297639711581704,Data,40-44 ans,M,Île-de-France,2022
U-6860006923482008090,Data,30-34 ans,F,Île-de-France,2025
U-7976245549245591469,Data,40-44 ans,M,Normandie,2024
U9002590464084754175,Data,30-34 ans,M,Hauts-de-France,2022
U617700246644439284,Data,35-39 ans,,Île-de-France,2023
U-3589116618467198585,Data,30-34 ans,,Bretagne,2022
U1348103507035942034,Data,35-39 ans,M,Île-de-France,2022
U3580820987784420841,Data,25-29 ans,M,Île-de-France,2024
U2557511669164221557,Data,30-34 ans,F,Île-de-France,2024
U-36870128203105945,Data,35-39 ans,M,Île-de-France,2022
U-8896705673683554327,Data,35-39 ans,F,Île-de-France,2022
U-8036408855650750308,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U8496042452194263590,Data,40-44 ans,M,Île-de-France,2022
U-1895421441975483718,Data,30-34 ans,F,Île-de-France,2023
U2459107725747034567,Data,30-34 ans,,Occitanie,2022
U-8223371854767307396,Data,30-34 ans,F,Île-de-France,2022
U-4562468247749099234,Data,30-34 ans,,Île-de-France,2023
U-608090083378419991,Data,30-34 ans,M,Hauts-de-France,2025
U2167050591753810665,Data,35-39 ans,,Île-de-France,2022
U6111025430300952936,Data,30-34 ans,F,Île-de-France,2023
U7992491285443246431,Data,45-49 ans,,Pays de la Loire,2023
U-2388055103031453894,Data,35-39 ans,,Auvergne-Rhône-Alpes,2022
U8488915791349680613,Data,30-34 ans,F,Provence-Alpes-Côte d'Azur,2023
U9056410984026901370,Data,45-49 ans,F,Bretagne,2022
U4892100953596910473,Data,55-59 ans,M,Île-de-France,2023
U-5157516670495530550,Data,20-24 ans,M,Île-de-France,2024
U-6434819366925747757,Data,25-29 ans,M,Île-de-France,2023
U-4353050636711995704,Data,30-34 ans,M,Bretagne,2024
U-8434787209734990204,Data,40-44 ans,,Hauts-de-France,2022
U-4380398931594788293,Data,35-39 ans,M,Île-de-France,2023
U-3513881342104618244,Data,40-44 ans,M,Île-de-France,2025
U-8324150957573988077,Data,25-29 ans,F,Île-de-France,2023
U5717004167436738861,Data,35-39 ans,,Nouvelle-Aquitaine,2023
U-1431059617224599336,Data,45-49 ans,M,Île-de-France,2024
U-1429766306805660103,Data,25-29 ans,M,Île-de-France,2025
U6732524808188784904,Data,25-29 ans,F,Île-de-France,2022
U-1263357203663666582,Data,40-44 ans,F,Île-de-France,2022
U-470716247606743363,Data,30-34 ans,F,Hauts-de-France,2022
U6532985168853490514,Data,30-34 ans,,Île-de-France,2023
U6043141575441284411,Data,30-34 ans,F,Normandie,2023
U5252486246120315416,Data,50-54 ans,M,Centre-Val de Loire,2024
U-2161326886731491741,Data,25-29 ans,,Auvergne-Rhône-Alpes,2022
U1663917019825015902,Data,20-24 ans,F,Île-de-France,2025
U-1110966018833005526,Data,25-29 ans,M,Bourgogne-Franche-Comté,2022
U-7670551885787849205,Data,30-34 ans,F,Île-de-France,2022
U-4437711004835401742,Data,40-44 ans,,Île-de-France,2023
U7482904302732578921,Data,45-49 ans,,Bretagne,2022
U-6200825900873722002,Data,35-39 ans,M,Grand Est,2024
U-259446091233162519,Data,25-29 ans,M,Bourgogne-Franche-Comté,2023
U4881680624273421552,Data,25-29 ans,M,Occitanie,2022
U-7866664164155786296,Data,25-29 ans,,Île-de-France,2022
U1385675587402719347,Data,35-39 ans,M,Pays de la Loire,2022
U4908704144696460559,Data,35-39 ans,,Nouvelle-Aquitaine,2022
U5188471852808630900,Data,30-34 ans,M,Île-de-France,2024
U-7578238025174162976,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2022
U-315395955942035959,Data,35-39 ans,M,Nouvelle-Aquitaine,2022
U-8386997829806349417,Data,40-44 ans,F,Nouvelle-Aquitaine,2024
U4685079382816301930,Data,30-34 ans,,Île-de-France,2022
U2243188649946686709,Data,30-34 ans,,Île-de-France,2025
U6364584975429837190,Data,35-39 ans,,Île-de-France,2023
U-5252572953284363341,Data,50-54 ans,M,Île-de-France,2022
U-4760697491329825898,Data,35-39 ans,M,Île-de-France,2022
U2283689554533578902,Data,25-29 ans,M,Île-de-France,2025
U-1801225998744901014,Data,50-54 ans,,Île-de-France,2022
U6752423428576253485,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U-2241302815533210393,Data,25-29 ans,M,Nouvelle-Aquitaine,2024
U1488090755513108491,Data,20-24 ans,F,Île-de-France,2025
U5716862933131579788,Data,30-34 ans,M,Hauts-de-France,2022
U3411014786871114133,Data,20-24 ans,M,Occitanie,2025
U8959304890731924250,Data,50-54 ans,M,Île-de-France,2022
U1286586168053371090,Data,20-24 ans,F,Provence-Alpes-Côte d'Azur,2025
U4313433254135745818,Data,60 ans ou plus,F,Île-de-France,2022
U4250501751317107818,Data,50-54 ans,,Île-de-France,2023
U850801921061724605,Data,35-39 ans,M,Hauts-de-France,2024
U-4927716952877172376,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2022
U-4698793238245243009,Data,25-29 ans,M,Île-de-France,2024
U7376037968360937202,Data,35-39 ans,F,Île-de-France,2024
U-5069972082572017750,Data,35-39 ans,M,Centre-Val de Loire,2025
U-3463368008009243429,Data,30-34 ans,,Île-de-France,2023
U2963603905279292687,Data,25-29 ans,M,Île-de-France,2023
U-7923257616750143680,Data,35-39 ans,F,Île-de-France,2025
U4816161739224860052,Data,30-34 ans,M,Nouvelle-Aquitaine,2022
U-3227701260914881005,Data,35-39 ans,,Grand Est,2022
U5451481240950152575,Data,35-39 ans,M,Île-de-France,2025
U559911666246849899,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2024
U5974191026064489830,Data,35-39 ans,,Normandie,2023
U3144283252635682949,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U2403301997332974207,Data,25-29 ans,M,Grand Est,2024
U-3738523176641482673,Data,45-49 ans,F,Île-de-France,2025
U5512857916018101157,Data,55-59 ans,M,Bretagne,2025
U5138095593695997380,Data,30-34 ans,F,Occitanie,2025
U-2816187649836265310,Data,30-34 ans,F,Grand Est,2022
U-7870953153211911295,Data,60 ans ou plus,M,Île-de-France,2023
U-2516093910618410409,Data,30-34 ans,M,Île-de-France,2024
U-7768963194318419551,Data,35-39 ans,,Grand Est,2025
U-635286002225225444,Data,45-49 ans,,Île-de-France,2025
U-6704736651283654361,Data,35-39 ans,F,Île-de-France,2023
U3265909319218285308,Data,35-39 ans,F,Île-de-France,2023
U-5925383920394546363,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U8176511694734484598,Data,50-54 ans,,Île-de-France,2023
U-2057698806723484682,Data,35-39 ans,,Centre-Val de Loire,2022
U-2524190759307175775,Data,30-34 ans,F,Hauts-de-France,2025
U7145739378755712069,Data,40-44 ans,,Île-de-France,2022
U-6199360743349103414,Data,30-34 ans,F,Auvergne-Rhône-Alpes,2022
U-5261118631866407497,Data,40-44 ans,,Île-de-France,2022
U2369392628522842843,Data,30-34 ans,M,Île-de-France,2022
U-1221327706473117162,Data,35-39 ans,M,Île-de-France,2025
U733480917307090965,Data,30-34 ans,M,Hauts-de-France,2022
U1233055299899574424,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2022
U9017120190909434003,Data,20-24 ans,M,Île-de-France,2025
U-2116941122978261184,Data,40-44 ans,,Île-de-France,2022
U-2158584287376317064,Data,40-44 ans,M,Île-de-France,2023
U2557257552436165056,Data,35-39 ans,,Provence-Alpes-Côte d'Azur,2023
U-1731183914208335858,Data,25-29 ans,M,Normandie,2024
U1807360599923215843,Data,25-29 ans,M,Grand Est,2022
U3053899879848043998,Data,30-34 ans,M,Occitanie,2024
U-4429233502997490433,Data,30-34 ans,F,Île-de-France,2024
U7183959629208118757,Data,30-34 ans,M,Pays de la Loire,2025
U-4844218552139680094,Data,25-29 ans,M,Île-de-France,2023
U4234459057082094358,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U8557500781438742351,Data,45-49 ans,M,Occitanie,2025
U2624003346603402010,Data,25-29 ans,M,Normandie,2023
U2734975398038948900,Data,60 ans ou plus,M,Auvergne-Rhône-Alpes,2024
U-969631472986019094,Data,30-34 ans,,Grand Est,2022
U6841434531737669181,Data,40-44 ans,F,Île-de-France,2025
U-8742044143780213710,Data,55-59 ans,M,Auvergne-Rhône-Alpes,2022
U7866455647445795338,Data,20-24 ans,M,Hauts-de-France,2024
U4674569341127031845,Data,35-39 ans,M,Île-de-France,2024
U-6359777884917275242,Data,30-34 ans,F,Île-de-France,2023
U-2579888708441914056,Data,40-44 ans,F,Île-de-France,2022
U-2934473230885899424,Data,25-29 ans,M,Île-de-France,2022
U2770337591911694348,Data,25-29 ans,,Île-de-France,2023
U6548542742585519995,Data,25-29 ans,,Île-de-France,2025
U-6932551618435411581,Data,40-44 ans,F,Île-de-France,2022
U9017143445421329104,Data,20-24 ans,M,Grand Est,2024
U-1567502966008378605,Data,40-44 ans,M,Nouvelle-Aquitaine,2022
U-315395955942035959,Data,35-39 ans,M,Nouvelle-Aquitaine,2024
U-5853766496728154456,Data,30-34 ans,F,Occitanie,2025
U243121411187739469,Data,30-34 ans,M,Nouvelle-Aquitaine,2022
U140751813152092077,Data,35-39 ans,,Île-de-France,2023
U-2756962529066292754,Data,25-29 ans,M,Nouvelle-Aquitaine,2022
U2661594974951704115,Data,40-44 ans,,Hauts-de-France,2022
U-611691467544996973,Data,30-34 ans,F,Île-de-France,2023
U2181701941166128959,Data,25-29 ans,M,Nouvelle-Aquitaine,2022
U-7037038460313890585,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2022
U7033876816738071288,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2024
U4065550875652916982,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2023
U3130944993885938883,Data,40-44 ans,F,Pays de la Loire,2024
U2875286279633742880,Data,35-39 ans,M,Île-de-France,2022
U-8317494110280693370,Data,30-34 ans,,Île-de-France,2024
U-6948639900841696254,Data,30-34 ans,M,Nouvelle-Aquitaine,2025
U-9095777643172653087,Data,25-29 ans,,Île-de-France,2023
U-2235040031236888852,Data,50-54 ans,M,Hauts-de-France,2024
U393304690579499211,Data,25-29 ans,F,Île-de-France,2023
U8085781596114969035,Data,45-49 ans,F,Pays de la Loire,2025
U7702810851949288864,Data,35-39 ans,M,Île-de-France,2023
U-814157242647736408,Data,50-54 ans,,Nouvelle-Aquitaine,2023
U6385544840464893446,Data,30-34 ans,M,Nouvelle-Aquitaine,2024
U7530089858793538565,Data,30-34 ans,F,Île-de-France,2025
U-866849389588546511,Data,30-34 ans,F,Île-de-France,2025
U8384729859957237412,Data,40-44 ans,F,Nouvelle-Aquitaine,2022
U-5290364192515776283,Data,35-39 ans,,Île-de-France,2023
U-6911758705346327689,Data,45-49 ans,M,DROM,2024
U-1451511235610535797,Data,45-49 ans,,Île-de-France,2022
U-2505053078602419805,Data,40-44 ans,,Occitanie,2024
U-2202762334552792729,Data,30-34 ans,F,Occitanie,2023
U-6316004399094412417,Data,40-44 ans,,Nouvelle-Aquitaine,2022
U8972864431487696922,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2022
U-8711218721585367591,Data,45-49 ans,M,Bretagne,2022
U-3129990931551746185,Data,25-29 ans,M,Grand Est,2022
U-3605388486466317921,Data,30-34 ans,M,Normandie,2024
U9111591400528949185,Data,25-29 ans,,Île-de-France,2022
U-441315571804465205,Data,30-34 ans,F,Île-de-France,2022
U-3956306123055760376,Data,35-39 ans,,Grand Est,2022
U-8512265531710006440,Data,30-34 ans,F,Centre-Val de Loire,2025
U74189397575247197,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2023
U1084747982582672352,Data,45-49 ans,,Île-de-France,2022
U-2171947510006394348,Data,45-49 ans,F,Pays de la Loire,2025
U3426192338719848357,Data,60 ans ou plus,M,Auvergne-Rhône-Alpes,2022
U-9119071759396821352,Data,35-39 ans,F,Normandie,2022
U3370265433546314746,Data,40-44 ans,M,Île-de-France,2023
U-2915964383224991006,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U1773236220095996028,Data,35-39 ans,M,Nouvelle-Aquitaine,2025
U2725457357726203741,Data,50-54 ans,F,Île-de-France,2024
U6429045003370369860,Data,30-34 ans,,Île-de-France,2023
U-3764376122738321579,Data,35-39 ans,,Île-de-France,2022
U3342035294488370556,Data,25-29 ans,F,Provence-Alpes-Côte d'Azur,2022
U-3619536071974548328,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2024
U-8498960783496399051,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2024
U-6467965933213702233,Data,25-29 ans,F,Île-de-France,2024
U-205483535048792799,Data,25-29 ans,,Hauts-de-France,2022
U-8673868412574456687,Data,40-44 ans,,Provence-Alpes-Côte d'Azur,2023
U-303775042437999325,Data,30-34 ans,F,Auvergne-Rhône-Alpes,2022
U6862641211026155897,Data,30-34 ans,,Nouvelle-Aquitaine,2023
U4786929808470221186,Data,25-29 ans,F,Île-de-France,2024
U-5752000253187707605,Data,40-44 ans,,Île-de-France,2024
U1666166769267559444,Data,50-54 ans,F,Nouvelle-Aquitaine,2025
U-8230585352145942164,Data,30-34 ans,F,Bretagne,2024
U7771105333384189441,Data,30-34 ans,F,Île-de-France,2024
U1287360178447893909,Data,30-34 ans,F,Occitanie,2022
U9167252089394478371,Data,40-44 ans,M,Île-de-France,2024
U-9172753344279770152,Data,40-44 ans,,Île-de-France,2024
U-1249425288350554003,Data,30-34 ans,,Bretagne,2023
U-3898456559804429466,Data,35-39 ans,M,Île-de-France,2025
U-1533216575567133881,Data,25-29 ans,M,Provence-Alpes-Côte d'Azur,2025
U-6359777884917275242,Data,30-34 ans,F,Île-de-France,2022
U-8921326782570491072,Data,30-34 ans,M,Île-de-France,2023
U-2399525037225329653,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2024
U-537251960956386412,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U4171580274843002587,Data,55-59 ans,M,Pays de la Loire,2022
U1509855382185199010,Data,55-59 ans,,Île-de-France,2022
U-742776768715652168,Data,25-29 ans,M,Provence-Alpes-Côte d'Azur,2022
U-5170066421720298066,Data,55-59 ans,M,Île-de-France,2025
U2889241507308909592,Data,20-24 ans,M,Centre-Val de Loire,2023
U5083072410970861106,Data,20-24 ans,F,Île-de-France,2025
U6744338666838502327,Data,45-49 ans,F,Île-de-France,2023
U7230953150016459855,Data,30-34 ans,,Île-de-France,2022
U-9158191428515673192,Data,30-34 ans,F,Bretagne,2025
U-1323438453115396366,Data,25-29 ans,M,Nouvelle-Aquitaine,2023
U8534583423702149300,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2025
U7862800904366789883,Data,25-29 ans,F,Île-de-France,2022
U-7195784318481297824,Data,60 ans ou plus,,Île-de-France,2022
U6118413248002601093,Data,50-54 ans,M,Île-de-France,2023
U-1697845631501550405,Data,20-24 ans,,Île-de-France,2022
U-8557414479765797556,Data,35-39 ans,,Occitanie,2022
U8528115494765847628,Data,40-44 ans,F,Auvergne-Rhône-Alpes,2022
U-6113343483464204112,Data,25-29 ans,M,Île-de-France,2023
U-360560313773617424,Data,25-29 ans,M,Île-de-France,2024
U3308519494098168116,Data,35-39 ans,M,Hauts-de-France,2024
U4527221824109758537,Data,40-44 ans,M,Hauts-de-France,2022
U-3300597734680818686,Data,40-44 ans,,Île-de-France,2023
U-864934988400967024,Data,30-34 ans,F,Hauts-de-France,2023
U-375533237247970447,Data,30-34 ans,,Normandie,2023
U-9095777643172653087,Data,25-29 ans,,Île-de-France,2024
U-6978403214780015034,Data,25-29 ans,M,Occitanie,2024
U2670714337491091487,Data,40-44 ans,M,Île-de-France,2022
U-4358537703660771153,Data,25-29 ans,F,Île-de-France,2022
U-7512013381557806795,Data,25-29 ans,,Île-de-France,2022
U6781219020898426709,Data,25-29 ans,,Île-de-France,2023
U8153056293776075309,Data,45-49 ans,,Nouvelle-Aquitaine,2022
U-2032353174790255619,Data,35-39 ans,M,Grand Est,2024
U-8747983800268221696,Data,25-29 ans,F,Île-de-France,2025
U6053848213939870505,Data,45-49 ans,,Hauts-de-France,2023
U-1050734977527397861,Data,35-39 ans,F,Normandie,2024
U123955794690941040,Data,25-29 ans,,Occitanie,2022
U369354930775509212,Data,35-39 ans,,Île-de-France,2022
U-5255884765386366391,Data,40-44 ans,M,Occitanie,2023
U-451517250725169036,Data,35-39 ans,,Île-de-France,2023
U-4422793796645966620,Data,35-39 ans,,Occitanie,2022
U-91859414207947353,Data,30-34 ans,,Nouvelle-Aquitaine,2022
U399971685662305708,Data,30-34 ans,M,Grand Est,2025
U7769280370422625652,Data,55-59 ans,F,Île-de-France,2022
U-2283837568026691915,Data,45-49 ans,,Île-de-France,2022
