Code_dep_code_commune;reg_code;reg_nom;aca_nom;dep_nom;com_nom_maj_court;dep_code;dep_nom_num
52283;44;Grand Est;Reims;Haute-Marne;LENIZEUL;52;Haute-Marne (52)
52284;44;Grand Est;Reims;Haute-Marne;LESCHERES SUR LE BLAISERON;52;Haute-Marne (52)
52285;44;Grand Est;Reims;Haute-Marne;LEUCHEY;52;Haute-Marne (52)
52286;44;Grand Est;Reims;Haute-Marne;LEURVILLE;52;Haute-Marne (52)
52287;44;Grand Est;Reims;Haute-Marne;LEVECOURT;52;Haute-Marne (52)
52288;44;Grand Est;Reims;Haute-Marne;LEZEVILLE;52;Haute-Marne (52)
52289;44;Grand Est;Reims;Haute-Marne;LIFFOL LE PETIT;52;Haute-Marne (52)
52290;44;Grand Est;Reims;Haute-Marne;LES LOGES;52;Haute-Marne (52)
52291;44;Grand Est;Reims;Haute-Marne;LONGCHAMP;52;Haute-Marne (52)
52292;44;Grand Est;Reims;Haute-Marne;LONGEAU PERCEY;52;Haute-Marne (52)
52293;44;Grand Est;Reims;Haute-Marne;LONGEVILLE SUR LA LAINES;52;Haute-Marne (52)
52294;44;Grand Est;Reims;Haute-Marne;LOUVEMONT;52;Haute-Marne (52)
52295;44;Grand Est;Reims;Haute-Marne;LOUVIERES;52;Haute-Marne (52)
52296;44;Grand Est;Reims;Haute-Marne;LOUZE;52;Haute-Marne (52)
52297;44;Grand Est;Reims;Haute-Marne;LUZY SUR MARNE;52;Haute-Marne (52)
52298;44;Grand Est;Reims;Haute-Marne;MAATZ;52;Haute-Marne (52)
52299;44;Grand Est;Reims;Haute-Marne;MACONCOURT;52;Haute-Marne (52)
52300;44;Grand Est;Reims;Haute-Marne;MAGNEUX;52;Haute-Marne (52)
52301;44;Grand Est;Reims;Haute-Marne;MAISONCELLES;52;Haute-Marne (52)
52302;44;Grand Est;Reims;Haute-Marne;MAIZIERES;52;Haute-Marne (52)
52303;44;Grand Est;Reims;Haute-Marne;MAIZIERES SUR AMANCE;52;Haute-Marne (52)
52304;44;Grand Est;Reims;Haute-Marne;MALAINCOURT SUR MEUSE;52;Haute-Marne (52)
52305;44;Grand Est;Reims;Haute-Marne;MANDRES LA COTE;52;Haute-Marne (52)
52306;44;Grand Est;Reims;Haute-Marne;MANOIS;52;Haute-Marne (52)
52307;44;Grand Est;Reims;Haute-Marne;MARAC;52;Haute-Marne (52)
52308;44;Grand Est;Reims;Haute-Marne;MARANVILLE;52;Haute-Marne (52)
52309;44;Grand Est;Reims;Haute-Marne;MARAULT;52;Haute-Marne (52)
52310;44;Grand Est;Reims;Haute-Marne;MARBEVILLE;52;Haute-Marne (52)
52311;44;Grand Est;Reims;Haute-Marne;MARCILLY EN BASSIGNY;52;Haute-Marne (52)
52312;44;Grand Est;Reims;Haute-Marne;MARDOR;52;Haute-Marne (52)
52313;44;Grand Est;Reims;Haute-Marne;MAREILLES;52;Haute-Marne (52)
52314;44;Grand Est;Reims;Haute-Marne;MARMESSE;52;Haute-Marne (52)
52315;44;Grand Est;Reims;Haute-Marne;MARNAY SUR MARNE;52;Haute-Marne (52)
52316;44;Grand Est;Reims;Haute-Marne;MATHONS;52;Haute-Marne (52)
52317;44;Grand Est;Reims;Haute-Marne;MAULAIN;52;Haute-Marne (52)
52318;44;Grand Est;Reims;Haute-Marne;MELAY;52;Haute-Marne (52)
52319;44;Grand Est;Reims;Haute-Marne;MENNOUVEAUX;52;Haute-Marne (52)
52320;44;Grand Est;Reims;Haute-Marne;MERREY;52;Haute-Marne (52)
52321;44;Grand Est;Reims;Haute-Marne;MERTRUD;52;Haute-Marne (52)
52322;44;Grand Est;Reims;Haute-Marne;MEURES;52;Haute-Marne (52)
52323;44;Grand Est;Reims;Haute-Marne;MEUSE;52;Haute-Marne (52)
52324;44;Grand Est;Reims;Haute-Marne;MEUVY;52;Haute-Marne (52)
52325;44;Grand Est;Reims;Haute-Marne;MILLIERES;52;Haute-Marne (52)
52326;44;Grand Est;Reims;Haute-Marne;MIRBEL;52;Haute-Marne (52)
52327;44;Grand Est;Reims;Haute-Marne;MOESLAINS;52;Haute-Marne (52)
52328;44;Grand Est;Reims;Haute-Marne;MONTCHARVOT;52;Haute-Marne (52)
52329;44;Grand Est;Reims;Haute-Marne;MONTESSON;52;Haute-Marne (52)
52330;44;Grand Est;Reims;Haute-Marne;MONTHERIES;52;Haute-Marne (52)
52331;44;Grand Est;Reims;Haute-Marne;MONTIER EN DER;52;Haute-Marne (52)
52332;44;Grand Est;Reims;Haute-Marne;VAL DE MEUSE;52;Haute-Marne (52)
52333;44;Grand Est;Reims;Haute-Marne;MONTLANDON;52;Haute-Marne (52)
52334;44;Grand Est;Reims;Haute-Marne;MONTORMENTIER;52;Haute-Marne (52)
52335;44;Grand Est;Reims;Haute-Marne;MONTOT SUR ROGNON;52;Haute-Marne (52)
52336;44;Grand Est;Reims;Haute-Marne;MONTREUIL SUR BLAISE;52;Haute-Marne (52)
52337;44;Grand Est;Reims;Haute-Marne;MONTREUIL SUR THONNANCE;52;Haute-Marne (52)
52338;44;Grand Est;Reims;Haute-Marne;MONTRIBOURG;52;Haute-Marne (52)
52339;44;Grand Est;Reims;Haute-Marne;MONTSAON;52;Haute-Marne (52)
52340;44;Grand Est;Reims;Haute-Marne;MONTSAUGEON;52;Haute-Marne (52)
52341;44;Grand Est;Reims;Haute-Marne;MORANCOURT;52;Haute-Marne (52)
52342;44;Grand Est;Reims;Haute-Marne;MORIONVILLIERS;52;Haute-Marne (52)
52343;44;Grand Est;Reims;Haute-Marne;MORTEAU;52;Haute-Marne (52)
52344;44;Grand Est;Reims;Haute-Marne;MOUILLERON;52;Haute-Marne (52)
52345;44;Grand Est;Reims;Haute-Marne;MUSSEAU;52;Haute-Marne (52)
52346;44;Grand Est;Reims;Haute-Marne;MUSSEY SUR MARNE;52;Haute-Marne (52)
52347;44;Grand Est;Reims;Haute-Marne;NARCY;52;Haute-Marne (52)
52348;44;Grand Est;Reims;Haute-Marne;NEUILLY L EVEQUE;52;Haute-Marne (52)
52349;44;Grand Est;Reims;Haute-Marne;NEUILLY SUR SUIZE;52;Haute-Marne (52)
52350;44;Grand Est;Reims;Haute-Marne;NEUVELLE LES VOISEY;52;Haute-Marne (52)
52351;44;Grand Est;Reims;Haute-Marne;NIJON;52;Haute-Marne (52)
52352;44;Grand Est;Reims;Haute-Marne;NINVILLE;52;Haute-Marne (52)
52353;44;Grand Est;Reims;Haute-Marne;NOGENT;52;Haute-Marne (52)
52354;44;Grand Est;Reims;Haute-Marne;NOIDANT CHATENOY;52;Haute-Marne (52)
52355;44;Grand Est;Reims;Haute-Marne;NOIDANT LE ROCHEUX;52;Haute-Marne (52)
52356;44;Grand Est;Reims;Haute-Marne;NOMECOURT;52;Haute-Marne (52)
52357;44;Grand Est;Reims;Haute-Marne;NONCOURT SUR LE RONGEANT;52;Haute-Marne (52)
52358;44;Grand Est;Reims;Haute-Marne;NOYERS;52;Haute-Marne (52)
52359;44;Grand Est;Reims;Haute-Marne;NULLY;52;Haute-Marne (52)
52360;44;Grand Est;Reims;Haute-Marne;OCCEY;52;Haute-Marne (52)
52361;44;Grand Est;Reims;Haute-Marne;ODIVAL;52;Haute-Marne (52)
52362;44;Grand Est;Reims;Haute-Marne;ORBIGNY AU MONT;52;Haute-Marne (52)
52363;44;Grand Est;Reims;Haute-Marne;ORBIGNY AU VAL;52;Haute-Marne (52)
52364;44;Grand Est;Reims;Haute-Marne;ORCEVAUX;52;Haute-Marne (52)
52365;44;Grand Est;Reims;Haute-Marne;ORGES;52;Haute-Marne (52)
52366;44;Grand Est;Reims;Haute-Marne;ORMANCEY;52;Haute-Marne (52)
52367;44;Grand Est;Reims;Haute-Marne;ORMOY LES SEXFONTAINES;52;Haute-Marne (52)
52368;44;Grand Est;Reims;Haute-Marne;ORMOY SUR AUBE;52;Haute-Marne (52)
52369;44;Grand Est;Reims;Haute-Marne;ORQUEVAUX;52;Haute-Marne (52)
52370;44;Grand Est;Reims;Haute-Marne;OSNE LE VAL;52;Haute-Marne (52)
52371;44;Grand Est;Reims;Haute-Marne;OUDINCOURT;52;Haute-Marne (52)
52372;44;Grand Est;Reims;Haute-Marne;OUTREMECOURT;52;Haute-Marne (52)
52373;44;Grand Est;Reims;Haute-Marne;OZIERES;52;Haute-Marne (52)
52374;44;Grand Est;Reims;Haute-Marne;LE PAILLY;52;Haute-Marne (52)
52375;44;Grand Est;Reims;Haute-Marne;PALAISEUL;52;Haute-Marne (52)
52376;44;Grand Est;Reims;Haute-Marne;PANCEY;52;Haute-Marne (52)
52377;44;Grand Est;Reims;Haute-Marne;PARNOY EN BASSIGNY;52;Haute-Marne (52)
52378;44;Grand Est;Reims;Haute-Marne;PAROY SUR SAULX;52;Haute-Marne (52)
52379;44;Grand Est;Reims;Haute-Marne;PAUTAINES AUGEVILLE;52;Haute-Marne (52)
52380;44;Grand Est;Reims;Haute-Marne;PEIGNEY;52;Haute-Marne (52)
52381;44;Grand Est;Reims;Haute-Marne;PERCEY LE PAUTEL;52;Haute-Marne (52)
52382;44;Grand Est;Reims;Haute-Marne;PERCEY SOUS MONTORMENTIER;52;Haute-Marne (52)
52383;44;Grand Est;Reims;Haute-Marne;PERRANCEY VIEUX MOULINS;52;Haute-Marne (52)
52384;44;Grand Est;Reims;Haute-Marne;PERROGNEY LES FONTAINES;52;Haute-Marne (52)
52385;44;Grand Est;Reims;Haute-Marne;PERRUSSE;52;Haute-Marne (52)
52386;44;Grand Est;Reims;Haute-Marne;PERTHES;52;Haute-Marne (52)
52387;44;Grand Est;Reims;Haute-Marne;PIEPAPE;52;Haute-Marne (52)
52388;44;Grand Est;Reims;Haute-Marne;PIERREMONT SUR AMANCE;52;Haute-Marne (52)
52389;44;Grand Est;Reims;Haute-Marne;PIERREFONTAINES;52;Haute-Marne (52)
52390;44;Grand Est;Reims;Haute-Marne;PISSELOUP;52;Haute-Marne (52)
52391;44;Grand Est;Reims;Haute-Marne;PLANRUPT;52;Haute-Marne (52)
52392;44;Grand Est;Reims;Haute-Marne;PLESNOY;52;Haute-Marne (52)
52393;44;Grand Est;Reims;Haute-Marne;POINSENOT;52;Haute-Marne (52)
52394;44;Grand Est;Reims;Haute-Marne;POINSON LES FAYL;52;Haute-Marne (52)
52395;44;Grand Est;Reims;Haute-Marne;POINSON LES GRANCEY;52;Haute-Marne (52)
52396;44;Grand Est;Reims;Haute-Marne;POINSON LES NOGENT;52;Haute-Marne (52)
52397;44;Grand Est;Reims;Haute-Marne;POISEUL;52;Haute-Marne (52)
52398;44;Grand Est;Reims;Haute-Marne;POISSONS;52;Haute-Marne (52)
52399;44;Grand Est;Reims;Haute-Marne;PONT LA VILLE;52;Haute-Marne (52)
52400;44;Grand Est;Reims;Haute-Marne;LE CHATELET SUR MEUSE;52;Haute-Marne (52)
52401;44;Grand Est;Reims;Haute-Marne;POULANGY;52;Haute-Marne (52)
52402;44;Grand Est;Reims;Haute-Marne;PRANGEY;52;Haute-Marne (52)
52403;44;Grand Est;Reims;Haute-Marne;PRASLAY;52;Haute-Marne (52)
52404;44;Grand Est;Reims;Haute-Marne;PRATZ;52;Haute-Marne (52)
52405;44;Grand Est;Reims;Haute-Marne;PRAUTHOY;52;Haute-Marne (52)
52406;44;Grand Est;Reims;Haute-Marne;PRESSIGNY;52;Haute-Marne (52)
52407;44;Grand Est;Reims;Haute-Marne;PREZ SOUS LAFAUCHE;52;Haute-Marne (52)
52408;44;Grand Est;Reims;Haute-Marne;PREZ SUR MARNE;52;Haute-Marne (52)
52409;44;Grand Est;Reims;Haute-Marne;PROVENCHERES SUR MARNE;52;Haute-Marne (52)
52410;44;Grand Est;Reims;Haute-Marne;PROVENCHERES SUR MEUSE;52;Haute-Marne (52)
52411;44;Grand Est;Reims;Haute-Marne;PUELLEMONTIER;52;Haute-Marne (52)
52412;44;Grand Est;Reims;Haute-Marne;LE PUITS DES MEZES;52;Haute-Marne (52)
52413;44;Grand Est;Reims;Haute-Marne;RACHECOURT SUZEMONT;52;Haute-Marne (52)
52414;44;Grand Est;Reims;Haute-Marne;RACHECOURT SUR MARNE;52;Haute-Marne (52)
52415;44;Grand Est;Reims;Haute-Marne;RANCONNIERES;52;Haute-Marne (52)
52416;44;Grand Est;Reims;Haute-Marne;RANGECOURT;52;Haute-Marne (52)
52417;44;Grand Est;Reims;Haute-Marne;RAVENNEFONTAINES;52;Haute-Marne (52)
52418;44;Grand Est;Reims;Haute-Marne;RECOURT;52;Haute-Marne (52)
52419;44;Grand Est;Reims;Haute-Marne;RENNEPONT;52;Haute-Marne (52)
52420;44;Grand Est;Reims;Haute-Marne;REYNEL;52;Haute-Marne (52)
52421;44;Grand Est;Reims;Haute-Marne;RIAUCOURT;52;Haute-Marne (52)
52422;44;Grand Est;Reims;Haute-Marne;RICHEBOURG;52;Haute-Marne (52)
52423;44;Grand Est;Reims;Haute-Marne;RIMAUCOURT;52;Haute-Marne (52)
52424;44;Grand Est;Reims;Haute-Marne;RIVIERES LE BOIS;52;Haute-Marne (52)
52425;44;Grand Est;Reims;Haute-Marne;RIVIERE LES FOSSES;52;Haute-Marne (52)
52426;44;Grand Est;Reims;Haute-Marne;RIZAUCOURT BUCHEY;52;Haute-Marne (52)
52427;44;Grand Est;Reims;Haute-Marne;ROBERT MAGNY LANEUVILLE;52;Haute-Marne (52)
52428;44;Grand Est;Reims;Haute-Marne;ROCHEFORT SUR LA COTE;52;Haute-Marne (52)
52429;44;Grand Est;Reims;Haute-Marne;ROCHES SUR MARNE;52;Haute-Marne (52)
52430;44;Grand Est;Reims;Haute-Marne;ROCHES SUR ROGNON;52;Haute-Marne (52)
52431;44;Grand Est;Reims;Haute-Marne;ROCHETAILLEE;52;Haute-Marne (52)
52432;44;Grand Est;Reims;Haute-Marne;ROLAMPONT;52;Haute-Marne (52)
52433;44;Grand Est;Reims;Haute-Marne;ROMAIN SUR MEUSE;52;Haute-Marne (52)
52434;44;Grand Est;Reims;Haute-Marne;ROOCOURT LA COTE;52;Haute-Marne (52)
52435;44;Grand Est;Reims;Haute-Marne;ROSOY SUR AMANCE;52;Haute-Marne (52)
52436;44;Grand Est;Reims;Haute-Marne;ROUECOURT;52;Haute-Marne (52)
52437;44;Grand Est;Reims;Haute-Marne;ROUELLES;52;Haute-Marne (52)
52438;44;Grand Est;Reims;Haute-Marne;ROUGEUX;52;Haute-Marne (52)
52439;44;Grand Est;Reims;Haute-Marne;ROUVRES SUR AUBE;52;Haute-Marne (52)
52440;44;Grand Est;Reims;Haute-Marne;ROUVROY SUR MARNE;52;Haute-Marne (52)
52441;44;Grand Est;Reims;Haute-Marne;ROZIERES;52;Haute-Marne (52)
52442;44;Grand Est;Reims;Haute-Marne;RUPT;52;Haute-Marne (52)
52443;44;Grand Est;Reims;Haute-Marne;SAILLY;52;Haute-Marne (52)
52444;44;Grand Est;Reims;Haute-Marne;ST BLIN;52;Haute-Marne (52)
52445;44;Grand Est;Reims;Haute-Marne;ST BROINGT LE BOIS;52;Haute-Marne (52)
52446;44;Grand Est;Reims;Haute-Marne;ST BROINGT LES FOSSES;52;Haute-Marne (52)
52447;44;Grand Est;Reims;Haute-Marne;ST CIERGUES;52;Haute-Marne (52)
52448;44;Grand Est;Reims;Haute-Marne;ST DIZIER;52;Haute-Marne (52)
52449;44;Grand Est;Reims;Haute-Marne;SAINTS GEOSMES;52;Haute-Marne (52)
52450;44;Grand Est;Reims;Haute-Marne;ST LOUP SUR AUJON;52;Haute-Marne (52)
52451;44;Grand Est;Reims;Haute-Marne;ST MARTIN SUR LA RENNE;52;Haute-Marne (52)
52452;44;Grand Est;Reims;Haute-Marne;ST MARTIN LES LANGRES;52;Haute-Marne (52)
52453;44;Grand Est;Reims;Haute-Marne;ST MAURICE;52;Haute-Marne (52)
52454;44;Grand Est;Reims;Haute-Marne;ST MICHEL;52;Haute-Marne (52)
52455;44;Grand Est;Reims;Haute-Marne;ST THIEBAULT;52;Haute-Marne (52)
52456;44;Grand Est;Reims;Haute-Marne;ST URBAIN MACONCOURT;52;Haute-Marne (52)
52457;44;Grand Est;Reims;Haute-Marne;ST VALLIER SUR MARNE;52;Haute-Marne (52)
52458;44;Grand Est;Reims;Haute-Marne;SANTENOGE;52;Haute-Marne (52)
52459;44;Grand Est;Reims;Haute-Marne;SARCEY;52;Haute-Marne (52)
52460;44;Grand Est;Reims;Haute-Marne;SARCICOURT;52;Haute-Marne (52)
52461;44;Grand Est;Reims;Haute-Marne;SARREY;52;Haute-Marne (52)
52462;44;Grand Est;Reims;Haute-Marne;SAUCOURT SUR ROGNON;52;Haute-Marne (52)
52463;44;Grand Est;Reims;Haute-Marne;SAUDRON;52;Haute-Marne (52)
52464;44;Grand Est;Reims;Haute-Marne;SAULLES;52;Haute-Marne (52)
52465;44;Grand Est;Reims;Haute-Marne;SAULXURES;52;Haute-Marne (52)
52466;44;Grand Est;Reims;Haute-Marne;SAUVAGE MAGNY;52;Haute-Marne (52)
52467;44;Grand Est;Reims;Haute-Marne;SAVIGNY;52;Haute-Marne (52)
52468;44;Grand Est;Reims;Haute-Marne;SEMILLY;52;Haute-Marne (52)
52469;44;Grand Est;Reims;Haute-Marne;SEMOUTIERS MONTSAON;52;Haute-Marne (52)
52470;44;Grand Est;Reims;Haute-Marne;SERQUEUX;52;Haute-Marne (52)
52471;44;Grand Est;Reims;Haute-Marne;SEUCHEY;52;Haute-Marne (52)
52472;44;Grand Est;Reims;Haute-Marne;SEXFONTAINES;52;Haute-Marne (52)
52473;44;Grand Est;Reims;Haute-Marne;SIGNEVILLE;52;Haute-Marne (52)
52474;44;Grand Est;Reims;Haute-Marne;SILVAROUVRES;52;Haute-Marne (52)
52475;44;Grand Est;Reims;Haute-Marne;SOMMANCOURT;52;Haute-Marne (52)
52476;44;Grand Est;Reims;Haute-Marne;SOMMERECOURT;52;Haute-Marne (52)
52477;44;Grand Est;Reims;Haute-Marne;SOMMERMONT;52;Haute-Marne (52)
52478;44;Grand Est;Reims;Haute-Marne;SOMMEVILLE;52;Haute-Marne (52)
52479;44;Grand Est;Reims;Haute-Marne;SOMMEVOIRE;52;Haute-Marne (52)
52480;44;Grand Est;Reims;Haute-Marne;SONCOURT SUR MARNE;52;Haute-Marne (52)
52481;44;Grand Est;Reims;Haute-Marne;SOULAINCOURT;52;Haute-Marne (52)
52482;44;Grand Est;Reims;Haute-Marne;SOULAUCOURT SUR MOUZON;52;Haute-Marne (52)
52483;44;Grand Est;Reims;Haute-Marne;SOYERS;52;Haute-Marne (52)
52484;44;Grand Est;Reims;Haute-Marne;SUZANNECOURT;52;Haute-Marne (52)
52485;44;Grand Est;Reims;Haute-Marne;SUZEMONT;52;Haute-Marne (52)
52486;44;Grand Est;Reims;Haute-Marne;TERNAT;52;Haute-Marne (52)
52487;44;Grand Est;Reims;Haute-Marne;THILLEUX;52;Haute-Marne (52)
52488;44;Grand Est;Reims;Haute-Marne;THIVET;52;Haute-Marne (52)
52489;44;Grand Est;Reims;Haute-Marne;THOL LES MILLIERES;52;Haute-Marne (52)
52490;44;Grand Est;Reims;Haute-Marne;THONNANCE LES JOINVILLE;52;Haute-Marne (52)
52491;44;Grand Est;Reims;Haute-Marne;THONNANCE LES MOULINS;52;Haute-Marne (52)
52492;44;Grand Est;Reims;Haute-Marne;TORCENAY;52;Haute-Marne (52)
52493;44;Grand Est;Reims;Haute-Marne;TORNAY;52;Haute-Marne (52)
52494;44;Grand Est;Reims;Haute-Marne;TREIX;52;Haute-Marne (52)
52495;44;Grand Est;Reims;Haute-Marne;TREMILLY;52;Haute-Marne (52)
52496;44;Grand Est;Reims;Haute-Marne;TROISCHAMPS;52;Haute-Marne (52)
52497;44;Grand Est;Reims;Haute-Marne;TROISFONTAINES LA VILLE;52;Haute-Marne (52)
52498;44;Grand Est;Reims;Haute-Marne;TRONCHOY;52;Haute-Marne (52)
52499;44;Grand Est;Reims;Haute-Marne;VAILLANT;52;Haute-Marne (52)
52500;44;Grand Est;Reims;Haute-Marne;VALCOURT;52;Haute-Marne (52)
52501;44;Grand Est;Reims;Haute-Marne;VALDELANCOURT;52;Haute-Marne (52)
52502;44;Grand Est;Reims;Haute-Marne;VALLERET;52;Haute-Marne (52)
52503;44;Grand Est;Reims;Haute-Marne;VALLEROY;52;Haute-Marne (52)
52504;44;Grand Est;Reims;Haute-Marne;TERRE NATALE;52;Haute-Marne (52)
52505;44;Grand Est;Reims;Haute-Marne;VAUDRECOURT;52;Haute-Marne (52)
52506;44;Grand Est;Reims;Haute-Marne;VAUDREMONT;52;Haute-Marne (52)
52507;44;Grand Est;Reims;Haute-Marne;VAUXBONS;52;Haute-Marne (52)
52508;44;Grand Est;Reims;Haute-Marne;VAUX LA DOUCE;52;Haute-Marne (52)
52509;44;Grand Est;Reims;Haute-Marne;VAUX SOUS AUBIGNY;52;Haute-Marne (52)
52510;44;Grand Est;Reims;Haute-Marne;VAUX SUR BLAISE;52;Haute-Marne (52)
52511;44;Grand Est;Reims;Haute-Marne;VAUX SUR ST URBAIN;52;Haute-Marne (52)
52512;44;Grand Est;Reims;Haute-Marne;VECQUEVILLE;52;Haute-Marne (52)
52513;44;Grand Est;Reims;Haute-Marne;VELLES;52;Haute-Marne (52)
52514;44;Grand Est;Reims;Haute-Marne;VERBIESLES;52;Haute-Marne (52)
52515;44;Grand Est;Reims;Haute-Marne;VERSEILLES LE BAS;52;Haute-Marne (52)
52516;44;Grand Est;Reims;Haute-Marne;VERSEILLES LE HAUT;52;Haute-Marne (52)
52517;44;Grand Est;Reims;Haute-Marne;VESAIGNES SOUS LAFAUCHE;52;Haute-Marne (52)
52518;44;Grand Est;Reims;Haute-Marne;VESAIGNES SUR MARNE;52;Haute-Marne (52)
52519;44;Grand Est;Reims;Haute-Marne;VESVRES SOUS CHALANCEY;52;Haute-Marne (52)
52520;44;Grand Est;Reims;Haute-Marne;VICQ;52;Haute-Marne (52)
52521;44;Grand Est;Reims;Haute-Marne;VIEUX MOULINS;52;Haute-Marne (52)
52522;44;Grand Est;Reims;Haute-Marne;VIEVILLE;52;Haute-Marne (52)
52523;44;Grand Est;Reims;Haute-Marne;VIGNES LA COTE;52;Haute-Marne (52)
52524;44;Grand Est;Reims;Haute-Marne;VIGNORY;52;Haute-Marne (52)
52525;44;Grand Est;Reims;Haute-Marne;VILLARS EN AZOIS;52;Haute-Marne (52)
52526;44;Grand Est;Reims;Haute-Marne;VILLARS SANTENOGE;52;Haute-Marne (52)
52527;44;Grand Est;Reims;Haute-Marne;VILLARS ST MARCELLIN;52;Haute-Marne (52)
52528;44;Grand Est;Reims;Haute-Marne;VILLE EN BLAISOIS;52;Haute-Marne (52)
52529;44;Grand Est;Reims;Haute-Marne;VILLEGUSIEN LE LAC;52;Haute-Marne (52)
52530;44;Grand Est;Reims;Haute-Marne;VILLEMERVRY;52;Haute-Marne (52)
52531;44;Grand Est;Reims;Haute-Marne;VILLEMORON;52;Haute-Marne (52)
52532;44;Grand Est;Reims;Haute-Marne;VILLIERS AUX BOIS;52;Haute-Marne (52)
52533;44;Grand Est;Reims;Haute-Marne;VILLIERS AUX CHENES;52;Haute-Marne (52)
52534;44;Grand Est;Reims;Haute-Marne;VILLIERS EN LIEU;52;Haute-Marne (52)
52535;44;Grand Est;Reims;Haute-Marne;VILLIERS LE SEC;52;Haute-Marne (52)
52536;44;Grand Est;Reims;Haute-Marne;VILLIERS LES APREY;52;Haute-Marne (52)
52537;44;Grand Est;Reims;Haute-Marne;VILLIERS SUR MARNE;52;Haute-Marne (52)
52538;44;Grand Est;Reims;Haute-Marne;VILLIERS SUR SUIZE;52;Haute-Marne (52)
52539;44;Grand Est;Reims;Haute-Marne;VIOLOT;52;Haute-Marne (52)
52540;44;Grand Est;Reims;Haute-Marne;VITRY EN MONTAGNE;52;Haute-Marne (52)
52541;44;Grand Est;Reims;Haute-Marne;VITRY LES NOGENT;52;Haute-Marne (52)
52542;44;Grand Est;Reims;Haute-Marne;VIVEY;52;Haute-Marne (52)
52543;44;Grand Est;Reims;Haute-Marne;VOILLECOMTE;52;Haute-Marne (52)
52544;44;Grand Est;Reims;Haute-Marne;VOISEY;52;Haute-Marne (52)
52545;44;Grand Est;Reims;Haute-Marne;VOISINES;52;Haute-Marne (52)
52546;44;Grand Est;Reims;Haute-Marne;VONCOURT;52;Haute-Marne (52)
52547;44;Grand Est;Reims;Haute-Marne;VOUECOURT;52;Haute-Marne (52)
52548;44;Grand Est;Reims;Haute-Marne;VRAINCOURT;52;Haute-Marne (52)
52549;44;Grand Est;Reims;Haute-Marne;VRONCOURT LA COTE;52;Haute-Marne (52)
52550;44;Grand Est;Reims;Haute-Marne;WASSY;52;Haute-Marne (52)
53001;52;Pays de la Loire;Nantes;Mayenne;AHUILLE;53;Mayenne (53)
53002;52;Pays de la Loire;Nantes;Mayenne;ALEXAIN;53;Mayenne (53)
53003;52;Pays de la Loire;Nantes;Mayenne;AMBRIERES LES VALLEES;53;Mayenne (53)
53004;52;Pays de la Loire;Nantes;Mayenne;AMPOIGNE;53;Mayenne (53)
53005;52;Pays de la Loire;Nantes;Mayenne;ANDOUILLE;53;Mayenne (53)
53006;52;Pays de la Loire;Nantes;Mayenne;ARGENTON NOTRE DAME;53;Mayenne (53)
53007;52;Pays de la Loire;Nantes;Mayenne;ARGENTRE;53;Mayenne (53)
53008;52;Pays de la Loire;Nantes;Mayenne;ARON;53;Mayenne (53)
53009;52;Pays de la Loire;Nantes;Mayenne;ARQUENAY;53;Mayenne (53)
53010;52;Pays de la Loire;Nantes;Mayenne;ASSE LE BERENGER;53;Mayenne (53)
53011;52;Pays de la Loire;Nantes;Mayenne;ASTILLE;53;Mayenne (53)
53012;52;Pays de la Loire;Nantes;Mayenne;ATHEE;53;Mayenne (53)
53013;52;Pays de la Loire;Nantes;Mayenne;AVERTON;53;Mayenne (53)
53014;52;Pays de la Loire;Nantes;Mayenne;AZE;53;Mayenne (53)
53015;52;Pays de la Loire;Nantes;Mayenne;LA BACONNIERE;53;Mayenne (53)
53016;52;Pays de la Loire;Nantes;Mayenne;BAIS;53;Mayenne (53)
53017;52;Pays de la Loire;Nantes;Mayenne;BALLEE;53;Mayenne (53)
53018;52;Pays de la Loire;Nantes;Mayenne;BALLOTS;53;Mayenne (53)
53019;52;Pays de la Loire;Nantes;Mayenne;BANNES;53;Mayenne (53)
53020;52;Pays de la Loire;Nantes;Mayenne;LA BAROCHE GONDOUIN;53;Mayenne (53)
53021;52;Pays de la Loire;Nantes;Mayenne;LA BAZOGE MONTPINCON;53;Mayenne (53)
53022;52;Pays de la Loire;Nantes;Mayenne;LA BAZOUGE DE CHEMERE;53;Mayenne (53)
53023;52;Pays de la Loire;Nantes;Mayenne;LA BAZOUGE DES ALLEUX;53;Mayenne (53)
53024;52;Pays de la Loire;Nantes;Mayenne;BAZOUGES;53;Mayenne (53)
53025;52;Pays de la Loire;Nantes;Mayenne;BAZOUGERS;53;Mayenne (53)
53026;52;Pays de la Loire;Nantes;Mayenne;BEAULIEU SUR OUDON;53;Mayenne (53)
53027;52;Pays de la Loire;Nantes;Mayenne;BEAUMONT PIED DE BOEUF;53;Mayenne (53)
53028;52;Pays de la Loire;Nantes;Mayenne;BELGEARD;53;Mayenne (53)
53029;52;Pays de la Loire;Nantes;Mayenne;BIERNE;53;Mayenne (53)
53030;52;Pays de la Loire;Nantes;Mayenne;LE BIGNON DU MAINE;53;Mayenne (53)
53031;52;Pays de la Loire;Nantes;Mayenne;LA BIGOTTIERE;53;Mayenne (53)
53032;52;Pays de la Loire;Nantes;Mayenne;BLANDOUET;53;Mayenne (53)
53033;52;Pays de la Loire;Nantes;Mayenne;LA BOISSIERE;53;Mayenne (53)
